datetime,gsr,ir,accel_mag,gyro_mag,mag_mag,label
2025-04-18 13:50:00,-141.76,49320,1.01,0.1,0.86,mildly_dehydrated
2025-04-18 13:51:00,-73.61,55482,0.99,0.06,0.79,hydrated
2025-04-18 13:52:00,-151.5,46632,1.04,0.07,0.84,dehydrated
2025-04-18 13:53:00,-144.73,50627,1.16,0.06,0.9,mildly_dehydrated
2025-04-18 13:54:00,-76.73,55857,1.01,0.04,0.89,hydrated
2025-04-18 13:55:00,-121.12,50538,0.97,0.06,0.9,mildly_dehydrated
2025-04-18 13:56:00,-104.25,50132,1.02,0.05,0.82,mildly_dehydrated
2025-04-18 13:57:00,-107.14,51624,1.05,0.06,0.83,mildly_dehydrated
2025-04-18 13:58:00,-94.47,55575,0.95,0.08,0.93,hydrated
2025-04-18 13:59:00,-145.83,51529,0.95,0.07,0.91,mildly_dehydrated
2025-04-18 14:00:00,-153.29,44506,0.95,0.08,0.84,dehydrated
2025-04-18 14:01:00,-95.13,52050,1.05,0.09,0.95,hydrated
2025-04-18 14:02:00,-78.42,55561,1.01,0.06,0.86,hydrated
2025-04-18 14:03:00,-109.05,50163,0.99,0.05,0.9,mildly_dehydrated
2025-04-18 14:04:00,-202.88,46929,0.89,0.06,0.9,dehydrated
2025-04-18 14:05:00,-133.24,48695,1.0,0.09,0.87,mildly_dehydrated
2025-04-18 14:06:00,-96.98,52959,0.98,0.05,0.91,hydrated
2025-04-18 14:07:00,-117.44,50483,0.98,0.09,0.83,mildly_dehydrated
2025-04-18 14:08:00,-126.44,51916,0.95,0.08,0.8,mildly_dehydrated
2025-04-18 14:09:00,-79.41,52278,1.06,0.08,0.84,hydrated
2025-04-18 14:10:00,-138.64,51348,1.04,0.04,0.86,mildly_dehydrated
2025-04-18 14:11:00,-134.73,48850,1.1,0.08,0.86,mildly_dehydrated
2025-04-18 14:12:00,-162.88,46596,1.03,0.09,0.87,dehydrated
2025-04-18 14:13:00,-79.88,54241,0.99,0.07,0.81,hydrated
2025-04-18 14:14:00,-126.98,51458,0.89,0.09,0.83,mildly_dehydrated
2025-04-18 14:15:00,-176.01,47508,1.0,0.08,0.83,dehydrated
2025-04-18 14:16:00,-91.23,55643,1.04,0.08,0.81,hydrated
2025-04-18 14:17:00,-108.53,49126,1.05,0.08,0.92,mildly_dehydrated
2025-04-18 14:18:00,-240.35,43451,1.0,0.06,0.88,dehydrated
2025-04-18 14:19:00,-220.28,43799,0.92,0.09,0.92,dehydrated
2025-04-18 14:20:00,-73.23,52741,0.99,0.07,0.85,hydrated
2025-04-18 14:21:00,-98.09,55325,1.06,0.05,0.86,hydrated
2025-04-18 14:22:00,-97.18,55638,1.05,0.08,0.86,hydrated
2025-04-18 14:23:00,-198.26,44582,1.05,0.06,0.78,dehydrated
2025-04-18 14:24:00,-111.31,50407,0.99,0.09,0.91,mildly_dehydrated
2025-04-18 14:25:00,-82.25,54810,1.07,0.07,0.79,hydrated
2025-04-18 14:26:00,-239.58,44307,1.11,0.07,0.85,dehydrated
2025-04-18 14:27:00,-112.82,50025,1.03,0.06,0.86,mildly_dehydrated
2025-04-18 14:28:00,-137.28,49447,0.97,0.07,0.83,mildly_dehydrated
2025-04-18 14:29:00,-70.85,53325,0.97,0.04,0.85,hydrated
2025-04-18 14:30:00,-81.68,53122,1.0,0.04,0.84,hydrated
2025-04-18 14:31:00,-75.92,54288,0.96,0.03,0.85,hydrated
2025-04-18 14:32:00,-103.41,49588,1.01,0.05,0.84,mildly_dehydrated
2025-04-18 14:33:00,-124.63,51496,0.96,0.11,0.85,mildly_dehydrated
2025-04-18 14:34:00,-100.36,48525,0.96,0.04,0.78,mildly_dehydrated
2025-04-18 14:35:00,-104.62,50856,0.92,0.04,0.89,mildly_dehydrated
2025-04-18 14:36:00,-108.81,51820,0.98,0.07,0.91,mildly_dehydrated
2025-04-18 14:37:00,-238.55,44303,1.04,0.03,0.82,dehydrated
2025-04-18 14:38:00,-237.9,44513,0.99,0.07,0.84,dehydrated
2025-04-18 14:39:00,-155.83,46011,0.97,0.05,0.91,dehydrated
2025-04-18 14:40:00,-82.19,52040,1.04,0.07,0.89,hydrated
2025-04-18 14:41:00,-78.28,52482,1.01,0.05,0.85,hydrated
2025-04-18 14:42:00,-99.65,53688,0.99,0.03,0.83,hydrated
2025-04-18 14:43:00,-237.7,45351,1.0,0.1,0.82,dehydrated
2025-04-18 14:44:00,-80.43,55382,0.97,0.11,0.8,hydrated
2025-04-18 14:45:00,-90.81,55155,1.05,0.1,0.84,hydrated
2025-04-18 14:46:00,-75.33,55430,0.99,0.09,0.88,hydrated
2025-04-18 14:47:00,-131.44,50404,0.91,0.09,0.9,mildly_dehydrated
2025-04-18 14:48:00,-212.54,43001,0.94,0.07,0.84,dehydrated
2025-04-18 14:49:00,-234.55,42152,1.04,0.1,0.91,dehydrated
2025-04-18 14:50:00,-132.97,48286,0.92,0.05,0.89,mildly_dehydrated
2025-04-18 14:51:00,-89.06,52871,1.08,0.07,0.86,hydrated
2025-04-18 14:52:00,-181.17,42843,0.98,0.07,0.87,dehydrated
2025-04-18 14:53:00,-211.58,42233,1.0,0.07,0.84,dehydrated
2025-04-18 14:54:00,-95.2,52093,0.99,0.1,0.87,hydrated
2025-04-18 14:55:00,-238.39,47735,0.99,0.08,0.84,dehydrated
2025-04-18 14:56:00,-119.85,51306,0.99,0.08,0.79,mildly_dehydrated
2025-04-18 14:57:00,-122.93,48616,0.94,0.1,0.94,mildly_dehydrated
2025-04-18 14:58:00,-77.14,55334,0.91,0.06,0.82,hydrated
2025-04-18 14:59:00,-244.24,44054,0.97,0.03,0.88,dehydrated
2025-04-18 15:00:00,-191.95,42835,1.1,0.05,0.75,dehydrated
2025-04-18 15:01:00,-150.62,47281,0.99,0.09,0.93,dehydrated
2025-04-18 15:02:00,-81.38,52805,0.98,0.07,0.96,hydrated
2025-04-18 15:03:00,-138.61,51856,0.92,0.08,0.87,mildly_dehydrated
2025-04-18 15:04:00,-196.66,47219,1.02,0.06,0.86,dehydrated
2025-04-18 15:05:00,-222.42,47262,0.98,0.08,0.85,dehydrated
2025-04-18 15:06:00,-85.5,55454,0.91,0.1,0.81,hydrated
2025-04-18 15:07:00,-173.82,44319,0.97,0.03,0.98,dehydrated
2025-04-18 15:08:00,-192.27,47193,1.0,0.08,0.87,dehydrated
2025-04-18 15:09:00,-192.65,47736,1.03,0.07,0.84,dehydrated
2025-04-18 15:10:00,-164.6,44634,1.03,0.01,0.88,dehydrated
2025-04-18 15:11:00,-149.04,49907,1.01,0.09,0.89,mildly_dehydrated
2025-04-18 15:12:00,-79.22,52537,0.95,0.04,0.82,hydrated
2025-04-18 15:13:00,-93.68,55829,1.04,0.09,0.87,hydrated
2025-04-18 15:14:00,-91.16,52057,1.04,0.08,0.82,hydrated
2025-04-18 15:15:00,-112.33,51075,1.02,0.09,0.88,mildly_dehydrated
2025-04-18 15:16:00,-74.62,54454,1.0,0.05,0.84,hydrated
2025-04-18 15:17:00,-87.79,52264,0.96,0.05,0.84,hydrated
2025-04-18 15:18:00,-169.18,47686,0.91,0.07,0.85,dehydrated
2025-04-18 15:19:00,-76.16,54828,0.96,0.04,0.82,hydrated
2025-04-18 15:20:00,-93.03,53124,1.04,0.07,0.84,hydrated
2025-04-18 15:21:00,-227.4,45842,0.9,0.07,0.86,dehydrated
2025-04-18 15:22:00,-214.22,45886,0.85,0.07,0.92,dehydrated
2025-04-18 15:23:00,-242.82,46095,1.06,0.09,0.81,dehydrated
2025-04-18 15:24:00,-108.87,51215,1.05,0.13,0.87,mildly_dehydrated
2025-04-18 15:25:00,-91.86,53986,0.97,0.06,0.83,hydrated
2025-04-18 15:26:00,-81.11,52217,0.96,0.09,0.85,hydrated
2025-04-18 15:27:00,-245.31,43657,1.0,0.06,0.86,dehydrated
2025-04-18 15:28:00,-108.03,48015,1.04,0.05,0.82,mildly_dehydrated
2025-04-18 15:29:00,-213.98,43622,0.98,0.06,0.88,dehydrated
2025-04-18 15:30:00,-110.55,51567,1.04,0.07,0.87,mildly_dehydrated
2025-04-18 15:31:00,-241.07,46122,0.99,0.02,0.84,dehydrated
2025-04-18 15:32:00,-118.36,50815,1.05,0.09,0.85,mildly_dehydrated
2025-04-18 15:33:00,-91.06,52421,1.01,0.08,0.9,hydrated
2025-04-18 15:34:00,-98.55,53440,1.0,0.08,0.79,hydrated
2025-04-18 15:35:00,-139.56,49474,0.89,0.06,0.84,mildly_dehydrated
2025-04-18 15:36:00,-173.24,44499,1.02,0.08,0.87,dehydrated
2025-04-18 15:37:00,-85.83,55520,0.94,0.08,0.81,hydrated
2025-04-18 15:38:00,-189.22,43771,1.02,0.05,0.82,dehydrated
2025-04-18 15:39:00,-80.66,53580,1.06,0.05,0.88,hydrated
2025-04-18 15:40:00,-160.98,43724,0.97,0.07,0.85,dehydrated
2025-04-18 15:41:00,-91.97,55341,0.95,0.07,0.81,hydrated
2025-04-18 15:42:00,-85.21,53617,1.12,0.09,0.85,hydrated
2025-04-18 15:43:00,-153.65,45114,0.99,0.05,0.89,dehydrated
2025-04-18 15:44:00,-76.78,55091,1.02,0.07,0.88,hydrated
2025-04-18 15:45:00,-237.98,43593,1.03,0.07,0.91,dehydrated
2025-04-18 15:46:00,-89.56,53486,1.01,0.07,0.86,hydrated
2025-04-18 15:47:00,-110.98,49831,1.01,0.04,0.82,mildly_dehydrated
2025-04-18 15:48:00,-98.03,52912,0.99,0.04,0.84,hydrated
2025-04-18 15:49:00,-147.11,51831,1.08,0.07,0.86,mildly_dehydrated
2025-04-18 15:50:00,-101.86,48302,0.94,0.06,0.83,mildly_dehydrated
2025-04-18 15:51:00,-81.33,55125,0.98,0.05,0.86,hydrated
2025-04-18 15:52:00,-168.89,45815,1.08,0.05,0.82,dehydrated
2025-04-18 15:53:00,-104.13,49162,0.94,0.09,0.85,mildly_dehydrated
2025-04-18 15:54:00,-179.23,42373,0.96,0.11,0.79,dehydrated
2025-04-18 15:55:00,-199.94,46077,1.01,0.07,0.84,dehydrated
2025-04-18 15:56:00,-169.3,44757,0.89,0.1,0.79,dehydrated
2025-04-18 15:57:00,-98.5,55374,0.99,0.06,0.87,hydrated
2025-04-18 15:58:00,-101.97,48787,0.92,0.08,0.93,mildly_dehydrated
2025-04-18 15:59:00,-97.81,54489,0.93,0.08,0.85,hydrated
2025-04-18 16:00:00,-112.13,48646,1.09,0.07,0.88,mildly_dehydrated
2025-04-18 16:01:00,-183.34,42976,0.94,0.1,0.86,dehydrated
2025-04-18 16:02:00,-125.06,48048,0.94,0.08,0.89,mildly_dehydrated
2025-04-18 16:03:00,-78.13,52381,0.98,0.06,0.85,hydrated
2025-04-18 16:04:00,-85.57,54649,0.98,0.06,0.88,hydrated
2025-04-18 16:05:00,-150.67,42269,0.99,0.06,0.9,dehydrated
2025-04-18 16:06:00,-130.38,51017,0.91,0.09,0.82,mildly_dehydrated
2025-04-18 16:07:00,-83.08,53434,1.04,0.05,0.88,hydrated
2025-04-18 16:08:00,-94.25,55672,1.0,0.05,0.83,hydrated
2025-04-18 16:09:00,-154.95,45489,1.03,0.11,0.79,dehydrated
2025-04-18 16:10:00,-198.33,46552,0.96,0.04,0.84,dehydrated
2025-04-18 16:11:00,-110.98,49905,1.05,0.04,0.85,mildly_dehydrated
2025-04-18 16:12:00,-120.44,48744,1.04,0.06,0.75,mildly_dehydrated
2025-04-18 16:13:00,-168.91,47014,1.01,0.09,0.81,dehydrated
2025-04-18 16:14:00,-111.44,50618,0.91,0.08,0.83,mildly_dehydrated
2025-04-18 16:15:00,-143.61,51062,1.0,0.06,0.85,mildly_dehydrated
2025-04-18 16:16:00,-101.35,48904,0.95,0.05,0.88,mildly_dehydrated
2025-04-18 16:17:00,-112.91,51393,0.94,0.04,0.82,mildly_dehydrated
2025-04-18 16:18:00,-90.24,54850,0.98,0.08,0.88,hydrated
2025-04-18 16:19:00,-109.67,51939,0.99,0.06,0.91,mildly_dehydrated
2025-04-18 16:20:00,-82.28,54644,1.0,0.05,0.82,hydrated
2025-04-18 16:21:00,-76.58,54335,1.03,0.08,0.79,hydrated
2025-04-18 16:22:00,-135.17,50857,0.98,0.08,0.93,mildly_dehydrated
2025-04-18 16:23:00,-131.54,51731,1.16,0.08,0.89,mildly_dehydrated
2025-04-18 16:24:00,-178.57,44770,1.01,0.08,0.88,dehydrated
2025-04-18 16:25:00,-136.3,51228,1.02,0.06,0.81,mildly_dehydrated
2025-04-18 16:26:00,-89.93,55914,1.02,0.09,0.87,hydrated
2025-04-18 16:27:00,-71.59,53985,1.08,0.05,0.83,hydrated
2025-04-18 16:28:00,-110.69,50937,0.99,0.07,0.79,mildly_dehydrated
2025-04-18 16:29:00,-114.76,51268,0.98,0.08,0.85,mildly_dehydrated
2025-04-18 16:30:00,-244.83,45028,1.03,0.08,0.87,dehydrated
2025-04-18 16:31:00,-194.73,44379,0.97,0.06,0.82,dehydrated
2025-04-18 16:32:00,-135.5,51485,1.05,0.08,0.88,mildly_dehydrated
2025-04-18 16:33:00,-121.41,51331,0.93,0.06,0.86,mildly_dehydrated
2025-04-18 16:34:00,-83.53,53150,0.95,0.04,0.79,hydrated
2025-04-18 16:35:00,-176.73,44427,1.06,0.06,0.78,dehydrated
2025-04-18 16:36:00,-181.46,43994,0.99,0.06,0.86,dehydrated
2025-04-18 16:37:00,-182.85,45793,1.03,0.06,0.8,dehydrated
2025-04-18 16:38:00,-112.45,48405,0.95,0.05,0.86,mildly_dehydrated
2025-04-18 16:39:00,-97.97,54074,1.0,0.07,0.81,hydrated
2025-04-18 16:40:00,-176.21,46227,0.91,0.05,0.79,dehydrated
2025-04-18 16:41:00,-229.47,44898,0.97,0.05,0.81,dehydrated
2025-04-18 16:42:00,-80.3,55874,0.96,0.07,0.83,hydrated
2025-04-18 16:43:00,-82.03,54494,0.99,0.04,0.88,hydrated
2025-04-18 16:44:00,-149.24,51860,1.04,0.05,0.88,mildly_dehydrated
2025-04-18 16:45:00,-90.61,53084,1.08,0.09,0.86,hydrated
2025-04-18 16:46:00,-102.66,48423,1.03,0.08,0.87,mildly_dehydrated
2025-04-18 16:47:00,-78.97,54720,0.93,0.07,0.85,hydrated
2025-04-18 16:48:00,-82.51,53012,1.03,0.07,0.89,hydrated
2025-04-18 16:49:00,-231.15,46034,0.98,0.07,0.84,dehydrated
2025-04-18 16:50:00,-240.74,46490,0.99,0.09,0.83,dehydrated
2025-04-18 16:51:00,-78.3,52036,0.92,0.1,0.91,hydrated
2025-04-18 16:52:00,-118.12,48968,0.97,0.08,0.86,mildly_dehydrated
2025-04-18 16:53:00,-176.13,42082,0.99,0.05,0.82,dehydrated
2025-04-18 16:54:00,-91.88,52990,1.0,0.06,0.88,hydrated
2025-04-18 16:55:00,-79.81,52324,1.07,0.08,0.87,hydrated
2025-04-18 16:56:00,-103.36,50177,1.02,0.05,0.88,mildly_dehydrated
2025-04-18 16:57:00,-84.36,52273,1.04,0.08,0.84,hydrated
2025-04-18 16:58:00,-120.78,50153,0.96,0.04,0.86,mildly_dehydrated
2025-04-18 16:59:00,-171.26,44726,1.04,0.04,0.88,dehydrated
2025-04-18 17:00:00,-114.73,49710,1.1,0.05,0.83,mildly_dehydrated
2025-04-18 17:01:00,-205.61,42131,1.04,0.07,0.77,dehydrated
2025-04-18 17:02:00,-147.19,49964,0.98,0.1,0.8,mildly_dehydrated
2025-04-18 17:03:00,-142.03,48641,1.04,0.09,0.86,mildly_dehydrated
2025-04-18 17:04:00,-75.58,54740,0.98,0.06,0.81,hydrated
2025-04-18 17:05:00,-84.55,54142,0.96,0.04,0.8,hydrated
2025-04-18 17:06:00,-108.57,51157,1.03,0.06,0.84,mildly_dehydrated
2025-04-18 17:07:00,-214.56,45033,1.02,0.07,0.82,dehydrated
2025-04-18 17:08:00,-122.33,50012,1.02,0.06,0.89,mildly_dehydrated
2025-04-18 17:09:00,-74.24,54993,1.02,0.11,0.8,hydrated
2025-04-18 17:10:00,-141.98,50694,1.03,0.05,0.83,mildly_dehydrated
2025-04-18 17:11:00,-233.47,42011,0.99,0.09,0.89,dehydrated
2025-04-18 17:12:00,-124.25,48645,0.96,0.04,0.84,mildly_dehydrated
2025-04-18 17:13:00,-198.08,45646,0.98,0.04,0.83,dehydrated
2025-04-18 17:14:00,-93.41,55839,1.05,0.11,0.79,hydrated
2025-04-18 17:15:00,-122.95,50785,0.91,0.05,0.87,mildly_dehydrated
2025-04-18 17:16:00,-124.99,49647,1.02,0.09,0.81,mildly_dehydrated
2025-04-18 17:17:00,-189.44,42703,1.0,0.05,0.83,dehydrated
2025-04-18 17:18:00,-115.4,48825,1.04,0.07,0.85,mildly_dehydrated
2025-04-18 17:19:00,-87.42,52072,0.93,0.12,0.81,hydrated
2025-04-18 17:20:00,-118.58,50754,1.01,0.11,0.86,mildly_dehydrated
2025-04-18 17:21:00,-74.7,53940,1.02,0.09,0.82,hydrated
2025-04-18 17:22:00,-204.87,43100,0.96,0.07,0.9,dehydrated
2025-04-18 17:23:00,-72.95,52813,0.98,0.09,0.76,hydrated
2025-04-18 17:24:00,-70.96,52266,0.97,0.07,0.9,hydrated
2025-04-18 17:25:00,-87.0,55988,0.98,0.03,0.87,hydrated
2025-04-18 17:26:00,-138.99,49402,0.97,0.07,0.83,mildly_dehydrated
2025-04-18 17:27:00,-177.73,45940,0.89,0.08,0.8,dehydrated
2025-04-18 17:28:00,-85.48,52021,1.03,0.08,0.82,hydrated
2025-04-18 17:29:00,-111.67,50334,1.0,0.08,0.88,mildly_dehydrated
2025-04-18 17:30:00,-109.85,50072,1.02,0.05,0.91,mildly_dehydrated
2025-04-18 17:31:00,-141.51,48779,1.03,0.08,0.87,mildly_dehydrated
2025-04-18 17:32:00,-72.75,55034,1.08,0.09,0.86,hydrated
2025-04-18 17:33:00,-81.03,52625,1.05,0.11,0.84,hydrated
2025-04-18 17:34:00,-91.87,52809,0.95,0.05,0.84,hydrated
2025-04-18 17:35:00,-72.76,54028,0.93,0.05,0.91,hydrated
2025-04-18 17:36:00,-167.82,45957,0.97,0.09,0.81,dehydrated
2025-04-18 17:37:00,-103.05,50545,1.04,0.05,0.81,mildly_dehydrated
2025-04-18 17:38:00,-94.27,54778,1.02,0.04,0.88,hydrated
2025-04-18 17:39:00,-109.25,51112,0.94,0.06,0.87,mildly_dehydrated
2025-04-18 17:40:00,-241.16,46193,0.95,0.03,0.86,dehydrated
2025-04-18 17:41:00,-98.83,54667,0.92,0.08,0.84,hydrated
2025-04-18 17:42:00,-161.19,43951,1.02,0.08,0.87,dehydrated
2025-04-18 17:43:00,-243.27,42569,0.92,0.09,0.87,dehydrated
2025-04-18 17:44:00,-107.1,51990,0.95,0.07,0.85,mildly_dehydrated
2025-04-18 17:45:00,-171.63,45397,0.99,0.09,0.8,dehydrated
2025-04-18 17:46:00,-138.4,48057,1.03,0.1,0.87,mildly_dehydrated
2025-04-18 17:47:00,-193.66,45747,1.05,0.07,0.89,dehydrated
2025-04-18 17:48:00,-82.57,55962,0.98,0.1,0.82,hydrated
2025-04-18 17:49:00,-227.11,45581,1.08,0.08,0.77,dehydrated
2025-04-18 17:50:00,-93.65,55982,1.03,0.09,0.83,hydrated
2025-04-18 17:51:00,-204.52,46048,1.01,0.05,0.91,dehydrated
2025-04-18 17:52:00,-71.75,52669,1.1,0.07,0.89,hydrated
2025-04-18 17:53:00,-136.24,48624,1.07,0.09,0.92,mildly_dehydrated
2025-04-18 17:54:00,-141.03,50820,1.1,0.06,0.84,mildly_dehydrated
2025-04-18 17:55:00,-248.09,46674,1.02,0.1,0.88,dehydrated
2025-04-18 17:56:00,-74.86,55211,1.0,0.08,0.75,hydrated
2025-04-18 17:57:00,-234.63,45435,0.99,0.08,0.84,dehydrated
2025-04-18 17:58:00,-120.84,50371,0.98,0.07,0.85,mildly_dehydrated
2025-04-18 17:59:00,-97.46,54427,0.98,0.05,0.87,hydrated
2025-04-18 18:00:00,-163.7,47316,1.03,0.05,0.89,dehydrated
2025-04-18 18:01:00,-70.08,52120,0.97,0.08,0.88,hydrated
2025-04-18 18:02:00,-70.8,53860,0.97,0.07,0.84,hydrated
2025-04-18 18:03:00,-97.87,52843,0.96,0.07,0.79,hydrated
2025-04-18 18:04:00,-136.57,48403,0.99,0.07,0.85,mildly_dehydrated
2025-04-18 18:05:00,-222.16,46789,1.02,0.05,0.81,dehydrated
2025-04-18 18:06:00,-93.02,52518,0.96,0.04,0.83,hydrated
2025-04-18 18:07:00,-93.68,55236,1.01,0.06,0.81,hydrated
2025-04-18 18:08:00,-163.53,42929,1.0,0.05,0.87,dehydrated
2025-04-18 18:09:00,-75.89,52548,0.91,0.07,0.96,hydrated
2025-04-18 18:10:00,-142.8,50495,1.0,0.03,0.85,mildly_dehydrated
2025-04-18 18:11:00,-134.68,51289,0.96,0.07,0.82,mildly_dehydrated
2025-04-18 18:12:00,-86.25,54900,1.09,0.09,0.87,hydrated
2025-04-18 18:13:00,-218.61,45228,1.02,0.06,0.88,dehydrated
2025-04-18 18:14:00,-230.48,44936,1.0,0.1,0.9,dehydrated
2025-04-18 18:15:00,-89.16,55439,1.0,0.04,0.81,hydrated
2025-04-18 18:16:00,-127.3,51049,0.99,0.06,0.93,mildly_dehydrated
2025-04-18 18:17:00,-201.04,45868,1.08,0.08,0.79,dehydrated
2025-04-18 18:18:00,-88.83,54646,1.01,0.05,0.83,hydrated
2025-04-18 18:19:00,-139.06,48731,0.96,0.06,0.88,mildly_dehydrated
2025-04-18 18:20:00,-157.29,47819,0.94,0.07,0.9,dehydrated
2025-04-18 18:21:00,-131.63,48348,0.97,0.09,0.86,mildly_dehydrated
2025-04-18 18:22:00,-170.41,43050,0.94,0.08,0.87,dehydrated
2025-04-18 18:23:00,-92.51,53052,0.98,0.08,0.9,hydrated
2025-04-18 18:24:00,-77.49,52608,0.9,0.06,0.85,hydrated
2025-04-18 18:25:00,-103.96,48160,0.95,0.05,0.82,mildly_dehydrated
2025-04-18 18:26:00,-92.86,55633,0.89,0.03,0.83,hydrated
2025-04-18 18:27:00,-201.27,44579,1.02,0.06,0.91,dehydrated
2025-04-18 18:28:00,-75.17,52682,1.01,0.03,0.88,hydrated
2025-04-18 18:29:00,-124.51,50005,1.01,0.03,0.92,mildly_dehydrated
2025-04-18 18:30:00,-108.04,48642,1.0,0.06,0.83,mildly_dehydrated
2025-04-18 18:31:00,-189.17,43686,1.02,0.06,0.8,dehydrated
2025-04-18 18:32:00,-109.93,49568,0.97,0.08,0.82,mildly_dehydrated
2025-04-18 18:33:00,-116.13,50263,1.04,0.07,0.88,mildly_dehydrated
2025-04-18 18:34:00,-98.02,52076,1.0,0.1,0.82,hydrated
2025-04-18 18:35:00,-215.49,42180,1.04,0.07,0.86,dehydrated
2025-04-18 18:36:00,-72.0,53061,1.08,0.09,0.88,hydrated
2025-04-18 18:37:00,-102.64,51539,0.98,0.05,0.89,mildly_dehydrated
2025-04-18 18:38:00,-221.84,47780,1.04,0.1,0.83,dehydrated
2025-04-18 18:39:00,-127.86,49044,0.99,0.09,0.83,mildly_dehydrated
2025-04-18 18:40:00,-156.45,43114,1.03,0.07,0.86,dehydrated
2025-04-18 18:41:00,-95.49,55872,0.94,0.07,0.73,hydrated
2025-04-18 18:42:00,-225.33,44825,1.06,0.09,0.87,dehydrated
2025-04-18 18:43:00,-159.56,46904,1.08,0.05,0.92,dehydrated
2025-04-18 18:44:00,-87.93,55538,1.06,0.05,0.82,hydrated
2025-04-18 18:45:00,-140.77,49368,0.97,0.09,0.84,mildly_dehydrated
2025-04-18 18:46:00,-96.4,54939,0.91,0.08,0.77,hydrated
2025-04-18 18:47:00,-190.39,44603,1.0,0.09,0.85,dehydrated
2025-04-18 18:48:00,-132.8,50932,1.03,0.07,0.86,mildly_dehydrated
2025-04-18 18:49:00,-184.3,47390,1.06,0.04,0.81,dehydrated
2025-04-18 18:50:00,-149.46,51306,0.99,0.07,0.8,mildly_dehydrated
2025-04-18 18:51:00,-144.06,51922,1.12,0.1,0.87,mildly_dehydrated
2025-04-18 18:52:00,-148.38,50634,0.95,0.07,0.86,mildly_dehydrated
2025-04-18 18:53:00,-135.18,51753,0.94,0.03,0.82,mildly_dehydrated
2025-04-18 18:54:00,-244.97,42316,0.98,0.11,0.87,dehydrated
2025-04-18 18:55:00,-224.71,45465,0.93,0.09,0.83,dehydrated
2025-04-18 18:56:00,-75.38,53909,0.94,0.04,0.83,hydrated
2025-04-18 18:57:00,-93.73,52338,1.05,0.04,0.74,hydrated
2025-04-18 18:58:00,-107.95,48884,1.06,0.06,0.83,mildly_dehydrated
2025-04-18 18:59:00,-127.04,49213,1.06,0.07,0.87,mildly_dehydrated
2025-04-18 19:00:00,-84.05,52130,0.88,0.06,0.87,hydrated
2025-04-18 19:01:00,-70.87,54248,0.95,0.06,0.86,hydrated
2025-04-18 19:02:00,-87.47,52465,1.03,0.07,0.83,hydrated
2025-04-18 19:03:00,-132.27,50202,1.01,0.09,0.84,mildly_dehydrated
2025-04-18 19:04:00,-75.56,54447,0.93,0.06,0.84,hydrated
2025-04-18 19:05:00,-208.68,46054,0.96,0.06,0.86,dehydrated
2025-04-18 19:06:00,-88.14,52727,1.02,0.06,0.85,hydrated
2025-04-18 19:07:00,-141.59,51517,0.97,0.04,0.86,mildly_dehydrated
2025-04-18 19:08:00,-84.93,54925,1.01,0.08,0.8,hydrated
2025-04-18 19:09:00,-174.76,45187,1.09,0.06,0.92,dehydrated
2025-04-18 19:10:00,-176.85,46946,1.01,0.07,0.9,dehydrated
2025-04-18 19:11:00,-128.43,49516,1.01,0.07,0.86,mildly_dehydrated
2025-04-18 19:12:00,-107.79,49936,0.9,0.07,0.78,mildly_dehydrated
2025-04-18 19:13:00,-246.07,43631,1.04,0.07,0.87,dehydrated
2025-04-18 19:14:00,-78.15,53383,1.05,0.08,0.84,hydrated
2025-04-18 19:15:00,-76.5,53063,1.03,0.1,0.89,hydrated
2025-04-18 19:16:00,-79.36,52481,0.94,0.08,0.87,hydrated
2025-04-18 19:17:00,-87.48,52640,0.91,0.06,0.8,hydrated
2025-04-18 19:18:00,-174.27,47387,0.99,0.05,0.89,dehydrated
2025-04-18 19:19:00,-95.11,52935,1.08,0.08,0.84,hydrated
2025-04-18 19:20:00,-157.35,44517,0.9,0.1,0.85,dehydrated
2025-04-18 19:21:00,-149.43,51149,0.98,0.07,0.85,mildly_dehydrated
2025-04-18 19:22:00,-191.16,44386,1.0,0.08,0.89,dehydrated
2025-04-18 19:23:00,-136.43,51616,0.95,0.09,0.76,mildly_dehydrated
2025-04-18 19:24:00,-244.94,44556,1.02,0.08,0.82,dehydrated
2025-04-18 19:25:00,-109.13,51721,0.96,0.07,0.81,mildly_dehydrated
2025-04-18 19:26:00,-216.25,47224,0.85,0.06,0.81,dehydrated
2025-04-18 19:27:00,-123.5,48645,0.92,0.1,0.86,mildly_dehydrated
2025-04-18 19:28:00,-77.2,52615,0.98,0.06,0.8,hydrated
2025-04-18 19:29:00,-116.02,48226,0.91,0.07,0.83,mildly_dehydrated
2025-04-18 19:30:00,-79.09,52773,0.93,0.09,0.81,hydrated
2025-04-18 19:31:00,-87.66,52962,0.96,0.09,0.87,hydrated
2025-04-18 19:32:00,-79.81,55297,0.94,0.06,0.82,hydrated
2025-04-18 19:33:00,-182.87,43623,1.07,0.09,0.92,dehydrated
2025-04-18 19:34:00,-106.69,49157,1.11,0.06,0.79,mildly_dehydrated
2025-04-18 19:35:00,-216.97,45385,0.91,0.06,0.87,dehydrated
2025-04-18 19:36:00,-71.97,54756,1.01,0.1,0.81,hydrated
2025-04-18 19:37:00,-77.04,53012,0.97,0.09,0.87,hydrated
2025-04-18 19:38:00,-217.57,46058,1.08,0.1,0.88,dehydrated
